lat,lon,type,category,weight,name
6.4104932,1.8764068,school,institutional_edu,12.0,
6.4108789,1.8768147,school,institutional_edu,12.0,
6.4114212,1.8769042,school,institutional_edu,12.0,
6.4119009,1.8772012,school,institutional_edu,12.0,
6.4118829,1.8775575,school,institutional_edu,12.0,
6.4116166,1.8773508,school,institutional_edu,12.0,
6.4105664,1.876626,school,institutional_edu,12.0,
6.4121176,1.8773428,school,institutional_edu,12.0,
6.4121927,1.8775665,school,institutional_edu,12.0,
6.4107605,1.8763078,school,institutional_edu,12.0,
6.4108631,1.8766447,school,institutional_edu,12.0,
6.4115282,1.8770901,school,institutional_edu,12.0,
7.1818752,2.0833125,school,institutional_edu,12.0,
7.1816505,2.0840388,school,institutional_edu,12.0,
7.1814811,2.0831604,school,institutional_edu,12.0,
7.1818968,2.0838925,school,institutional_edu,12.0,
7.181333,2.0834813,school,institutional_edu,12.0,
7.1813915,2.0839786,school,institutional_edu,12.0,
7.1841757,2.0886167,school,institutional_edu,12.0,EPP
7.1842584,2.0890229,school,institutional_edu,12.0,
7.1844611,2.0882601,school,institutional_edu,12.0,
7.1843834,2.0887746,school,institutional_edu,12.0,
7.1740509,2.0805353,school,institutional_edu,12.0,CEG 1 BOHICON
9.3412262,2.632128,school,institutional_edu,12.0,EPP
9.3369576,2.6345425,school,institutional_edu,12.0,EPP
9.3528718,2.6275555,school,institutional_edu,12.0,Collège Privé d'Enseignement Technique et Professionel Espoir Plus
9.3531122,2.6292853,school,institutional_edu,12.0,"Collège Privé d'Enseignement Générale ""Roger Lafia"""
9.3312488,2.6391189,school,institutional_edu,12.0,EPP
9.7099099,1.6738739,school,institutional_edu,12.0,
9.7171515,1.6719034,school,institutional_edu,12.0,
9.7131781,1.661497,school,institutional_edu,12.0,
9.7015594,1.6622018,school,institutional_edu,12.0,
9.7269122,1.6637434,school,institutional_edu,12.0,
9.7004547,1.6740035,school,institutional_edu,12.0,
9.708809,1.6714917,hospital,institutional_health,50.0,
9.6886009,1.6614157,school,institutional_edu,12.0,
9.6926476,1.65438,school,institutional_edu,12.0,
10.7014079,1.1156868,school,institutional_edu,12.0,
10.6358123,1.1344706,school,institutional_edu,12.0,
10.6975055,1.0773473,school,institutional_edu,12.0,CEG de Materi
10.6932362,1.0644864,marketplace,productive_heavy,8.0,Marché de Materi
8.5595254,2.5139051,school,institutional_edu,12.0,
10.3386102,3.2688605,school,institutional_edu,12.0,
10.337117,3.2684058,hospital,institutional_health,50.0,Centre de Santé
10.3369054,3.2684857,hospital,institutional_health,50.0,
10.3434916,3.2695059,school,institutional_edu,12.0,
10.343479,3.2697306,school,institutional_edu,12.0,
10.3384591,3.2691093,school,institutional_edu,12.0,École primaire publique de Péonga
6.3978088,2.3000459,school,institutional_edu,12.0,CEG 1 de Cocotomey
6.3917506,2.3615164,school,institutional_edu,12.0,École Primaire Publique de Menontin
6.3776692,2.4718978,school,institutional_edu,12.0,École primaire publique d'Avotrou
9.707239,1.6819173,school,institutional_edu,12.0,
6.5020843,2.6459074,marketplace,productive_heavy,8.0,Marché
6.4897768,2.6026492,school,institutional_edu,12.0,
6.4880288,2.5905973,school,institutional_edu,12.0,EPP
6.5442716,2.6312686,school,institutional_edu,12.0,
6.5232556,2.6153574,school,institutional_edu,12.0,
6.5027205,2.5847133,school,institutional_edu,12.0,
6.5109877,2.5999974,school,institutional_edu,12.0,
6.4980129,2.5904959,school,institutional_edu,12.0,
6.4920624,2.5999387,school,institutional_edu,12.0,École primaire de la république Tokpota
6.5060504,2.5922998,school,institutional_edu,12.0,
6.424635,2.5590415,school,institutional_edu,12.0,
6.4249439,2.5563818,school,institutional_edu,12.0,
6.4305064,2.5740405,school,institutional_edu,12.0,
6.4285062,2.6224745,school,institutional_edu,12.0,
6.4914895,2.6488099,school,institutional_edu,12.0,Ecole Primaire Publique de Hinkoudé
9.3521613,2.6295512,school,institutional_edu,12.0,Complexe Scolaire Roger Lafia
9.366018,2.6210673,school,institutional_edu,12.0,Collège d'Enseignement Général 2
6.5243136,2.6632548,school,institutional_edu,12.0,
6.5709145,2.6806538,school,institutional_edu,12.0,
6.5739036,2.6789005,school,institutional_edu,12.0,
6.5085,2.6667162,school,institutional_edu,12.0,
6.5110843,2.6657612,school,institutional_edu,12.0,École primaire de Sota
6.499546,2.6580362,school,institutional_edu,12.0,
6.480378,2.648363,school,institutional_edu,12.0,
6.4764962,2.6431208,school,institutional_edu,12.0,
6.4768229,2.6422565,school,institutional_edu,12.0,
6.4708663,2.6508481,school,institutional_edu,12.0,
6.4863753,2.6496271,school,institutional_edu,12.0,Ecole Primaire Publique de Djègan Daho
6.4957633,2.6440582,school,institutional_edu,12.0,CEG KOUTONGBE
10.358195,3.1466963,school,institutional_edu,12.0,
10.3586638,3.1467885,school,institutional_edu,12.0,
10.3491223,3.1468441,school,institutional_edu,12.0,
10.3489877,3.147137,school,institutional_edu,12.0,
10.3489047,3.1473213,school,institutional_edu,12.0,
10.3494272,3.1473997,school,institutional_edu,12.0,
6.5263916,2.6128551,school,institutional_edu,12.0,
6.5510969,2.6539645,marketplace,productive_heavy,8.0,Marché central d'Avrankou
6.5154325,2.6303189,industrial,productive_heavy,10.0,
6.5162678,2.6299851,industrial,productive_heavy,10.0,
6.5161574,2.6297691,industrial,productive_heavy,10.0,
10.3381712,3.2685621,school,institutional_edu,12.0,Maternelle
9.0979806,2.7887638,school,institutional_edu,12.0,
6.5215783,2.624845,school,institutional_edu,12.0,
6.4830301,2.6211167,industrial,productive_heavy,10.0,
6.4829512,2.6211632,industrial,productive_heavy,10.0,
6.519856,2.6245557,industrial,productive_heavy,10.0,
6.5042962,2.638135,industrial,productive_heavy,10.0,warehouse
6.5046165,2.6367991,industrial,productive_heavy,10.0,Warehouse
6.5049082,2.6371429,industrial,productive_heavy,10.0,Warehouse
6.5051692,2.6372279,industrial,productive_heavy,10.0,Warehouse
6.5049527,2.6379148,industrial,productive_heavy,10.0,Warehouse
6.5181616,2.6383589,school,institutional_edu,12.0,
8.40656,1.8994476,hospital,institutional_health,50.0,Centre Sante Bante Commune
6.5108973,2.634066,industrial,productive_heavy,10.0,
6.5116393,2.6335333,industrial,productive_heavy,10.0,
6.3205243,2.0627458,school,institutional_edu,12.0,
7.562941,1.699182,school,institutional_edu,12.0,
7.5724485,1.7033846,school,institutional_edu,12.0,
7.3475423,1.9330594,school,institutional_edu,12.0,
6.9397175,1.6683004,school,institutional_edu,12.0,
6.9592932,1.6605418,school,institutional_edu,12.0,
6.9406046,1.7111891,school,institutional_edu,12.0,CEG 2 AZOVE
6.9417944,1.7011282,school,institutional_edu,12.0,
6.9447701,1.6760254,school,institutional_edu,12.0,
6.961832,1.6732006,school,institutional_edu,12.0,
6.9389544,1.7163066,school,institutional_edu,12.0,
6.952239,1.6707363,school,institutional_edu,12.0,
6.9676593,1.6671791,school,institutional_edu,12.0,
6.9367496,1.7497174,school,institutional_edu,12.0,
6.9435976,1.7710283,school,institutional_edu,12.0,
6.9120323,1.7337176,school,institutional_edu,12.0,
6.8647839,1.6752456,school,institutional_edu,12.0,
10.4011021,3.0647551,school,institutional_edu,12.0,École primaire publique de Gnel Séfou
7.2210049,2.3493786,school,institutional_edu,12.0,CEG 1 de Covè
7.5288318,1.9025932,school,institutional_edu,12.0,
7.5286517,1.9022279,school,institutional_edu,12.0,
7.5285812,1.9026697,school,institutional_edu,12.0,
9.7513327,2.4292608,school,institutional_edu,12.0,
9.7512217,2.4298052,school,institutional_edu,12.0,
9.7511692,2.4301224,school,institutional_edu,12.0,
9.7509811,2.4301549,school,institutional_edu,12.0,
9.7512918,2.4294733,school,institutional_edu,12.0,
6.4840691,2.6291057,school,institutional_edu,12.0,
6.3880996,2.5432054,school,institutional_edu,12.0,
6.3882915,2.5433942,school,institutional_edu,12.0,
6.3883424,2.5428455,school,institutional_edu,12.0,
6.3884067,2.5430352,school,institutional_edu,12.0,École primaire publique d'Ekpè Centre
6.3867101,2.5414778,hospital,institutional_health,50.0,Hôpital de Zone d'Èkpè
9.5604236,2.9368266,school,institutional_edu,12.0,
9.5609519,2.9375183,school,institutional_edu,12.0,
9.560407,2.937213,school,institutional_edu,12.0,
9.5604672,2.9375392,school,institutional_edu,12.0,
9.5609646,2.9372318,school,institutional_edu,12.0,
9.5603612,2.9375511,school,institutional_edu,12.0,
9.7449841,2.698059,school,institutional_edu,12.0,ÉCOLE CEG TAMAROU
9.8870989,2.7197238,industrial,productive_heavy,10.0,Usine coton
6.3953867,2.5397009,marketplace,productive_heavy,8.0,Marché Houéssi
9.8108899,2.4447597,school,institutional_edu,12.0,
10.112662,2.3951115,school,institutional_edu,12.0,
6.3857264,2.5442672,clinic,institutional_health,15.0,clinique
6.393856,2.5370992,school,institutional_edu,12.0,Collège BON CHEMIN EKPE
6.5033764,2.6262602,school,institutional_edu,12.0,
10.3593829,3.2509046,school,institutional_edu,12.0,
10.3592081,3.2514418,school,institutional_edu,12.0,
6.4738495,2.6129084,hospital,institutional_health,50.0,Centre Hopitalier Universitaire Départemental de l'Ouémé-Plateau
9.3351349,2.6277589,school,institutional_edu,12.0,
9.6810434,1.5578627,industrial,productive_heavy,10.0,
6.791503,2.7183465,industrial,productive_heavy,10.0,
9.359128,2.600544,school,institutional_edu,12.0,
9.3650092,2.6269565,marketplace,productive_heavy,8.0,
7.1422905,2.5510925,industrial,productive_heavy,10.0,NOCIBE CIMENTERIE
6.9053809,2.5089835,school,institutional_edu,12.0,
6.6864634,2.6196065,school,institutional_edu,12.0,
6.388585,2.5433338,school,institutional_edu,12.0,
6.3899044,2.5531606,school,institutional_edu,12.0,École primaire publique de Djeffa
6.591096,2.5665464,school,institutional_edu,12.0,Centre d'Alphabétisation
6.3685886,1.9818579,school,institutional_edu,12.0,École primaire publique de Gomè
6.6742164,2.7196247,hospital,institutional_health,50.0,shalom la mains de dieu
6.5698953,2.6554187,school,institutional_edu,12.0,
6.5596441,2.649505,school,institutional_edu,12.0,
6.5598749,2.6493806,school,institutional_edu,12.0,
6.5591517,2.6494187,school,institutional_edu,12.0,
6.5596262,2.649088,school,institutional_edu,12.0,
6.5597826,2.6492566,school,institutional_edu,12.0,
9.7067712,1.6723382,hospital,institutional_health,50.0,Hôpital de l'Ordre de Malte
10.4585887,2.4555842,school,institutional_edu,12.0,Ecole primaire publique
6.503399,2.6259019,school,institutional_edu,12.0,
6.505618,2.593815,industrial,productive_heavy,10.0,
6.485958,2.6052705,industrial,productive_heavy,10.0,
6.4856069,2.6039378,industrial,productive_heavy,10.0,
6.4923711,2.6236349,industrial,productive_heavy,10.0,
6.4925022,2.6237312,industrial,productive_heavy,10.0,
6.4923178,2.6239788,industrial,productive_heavy,10.0,
6.4925939,2.6240797,industrial,productive_heavy,10.0,
6.4910738,2.6256778,industrial,productive_heavy,10.0,
6.5092031,2.6169184,school,institutional_edu,12.0,
6.5093073,2.6170422,school,institutional_edu,12.0,
6.5172051,2.6269674,industrial,productive_heavy,10.0,
6.5170456,2.6278667,industrial,productive_heavy,10.0,
6.516632,2.6278161,industrial,productive_heavy,10.0,
6.516189,2.6278678,industrial,productive_heavy,10.0,
6.5169527,2.6279172,industrial,productive_heavy,10.0,
6.4730288,2.6089867,marketplace,productive_heavy,8.0,
6.4917444,2.6027134,school,institutional_edu,12.0,
6.5033926,2.6434487,industrial,productive_heavy,10.0,
6.5028307,2.6431671,industrial,productive_heavy,10.0,
6.5090389,2.6170019,school,institutional_edu,12.0,
6.4929744,2.6067754,industrial,productive_heavy,10.0,
6.4932815,2.6067209,industrial,productive_heavy,10.0,
6.493438,2.6073901,industrial,productive_heavy,10.0,
6.5065593,2.6293467,school,institutional_edu,12.0,
6.5067995,2.6293996,school,institutional_edu,12.0,
6.4918663,2.602532,school,institutional_edu,12.0,
6.5020617,2.6426374,industrial,productive_heavy,10.0,
6.5019544,2.6424842,industrial,productive_heavy,10.0,
6.5015434,2.6424304,industrial,productive_heavy,10.0,
6.5024497,2.6446955,industrial,productive_heavy,10.0,
6.5105999,2.6001544,school,institutional_edu,12.0,
6.5110042,2.5995726,school,institutional_edu,12.0,
6.510894,2.5994476,school,institutional_edu,12.0,
6.5111726,2.5997033,school,institutional_edu,12.0,
6.5111356,2.6004254,school,institutional_edu,12.0,
6.5115136,2.6001814,school,institutional_edu,12.0,
6.360075,2.10148,school,institutional_edu,12.0,"Complexe Scolaire Tove A, B et C"
10.3754064,2.4017463,school,institutional_edu,12.0,CEG Niaro
10.8256044,2.1176807,school,institutional_edu,12.0,
10.8256827,2.1173614,school,institutional_edu,12.0,
10.3666607,2.3955648,school,institutional_edu,12.0,
10.3673348,2.3956856,school,institutional_edu,12.0,
6.5720132,2.5883924,school,institutional_edu,12.0,
8.9754035,1.7244884,school,institutional_edu,12.0,
8.7769323,1.6482249,marketplace,productive_heavy,8.0,Marketplace
8.7785372,1.6487007,hospital,institutional_health,50.0,Biguina Health Center
8.7766537,1.6476568,marketplace,productive_heavy,8.0,Biguina General Market
8.7737797,1.6469137,school,institutional_edu,12.0,Biguina 1 Primary School
8.773628,1.6466268,school,institutional_edu,12.0,
8.7736332,1.6468615,school,institutional_edu,12.0,
8.7739384,1.646708,school,institutional_edu,12.0,
8.7739354,1.6470436,school,institutional_edu,12.0,
8.7736268,1.6470722,school,institutional_edu,12.0,
8.7737803,1.646461,school,institutional_edu,12.0,
10.4160959,3.0280783,school,institutional_edu,12.0,École primaire publique de Gbéssakpérou
10.4467663,2.9718047,school,institutional_edu,12.0,
10.4164072,3.0272311,school,institutional_edu,12.0,
10.4303404,3.2055523,school,institutional_edu,12.0,
10.4302338,3.205338,school,institutional_edu,12.0,
10.4299347,3.2052585,school,institutional_edu,12.0,
6.4315646,2.6659334,school,institutional_edu,12.0,École Primaire Publique de Tohouè
9.2779456,2.4318989,school,institutional_edu,12.0,
9.2779728,2.4326213,school,institutional_edu,12.0,
9.2782351,2.4320458,school,institutional_edu,12.0,
6.3738814,2.4618692,school,institutional_edu,12.0,École primaire publique de N'vènamèdé
9.8944721,2.4700043,clinic,institutional_health,15.0,
6.388668,2.5428756,school,institutional_edu,12.0,
6.3888048,2.5431943,school,institutional_edu,12.0,
6.4443258,2.5441185,school,institutional_edu,12.0,
6.4440804,2.544579,school,institutional_edu,12.0,
6.5779366,2.5189518,school,institutional_edu,12.0,
6.5777115,2.518712,school,institutional_edu,12.0,
6.3888926,2.301234,school,institutional_edu,12.0,
6.3556632,2.4144697,hospital,institutional_health,50.0,Hospitalisation
6.3558951,2.4150976,hospital,institutional_health,50.0,Hophtamologie
6.3556363,2.4149272,hospital,institutional_health,50.0,Cardiologie
6.3559068,2.4144911,hospital,institutional_health,50.0,
6.3561039,2.4149646,hospital,institutional_health,50.0,Hôpital d'instructions des Armées
6.3517213,2.3963963,school,institutional_edu,12.0,
6.3615763,2.3998697,hospital,institutional_health,50.0,CRES IRM
6.3573745,2.4000781,school,institutional_edu,12.0,Ecole le Petit Poucet - Site 1
6.3653723,2.4417024,hospital,institutional_health,50.0,
6.3518341,2.3962155,school,institutional_edu,12.0,
6.4102032,2.2884087,school,institutional_edu,12.0,Collège Martin Luther King
6.4026419,2.3274245,clinic,institutional_health,15.0,Clinique St. Benjamin
6.4025477,2.3257853,clinic,institutional_health,15.0,Clinique Notre Dame des Victoires
6.4001016,2.3290526,school,institutional_edu,12.0,Complexe Scolaire Saint. Famille
10.3691405,2.403602,school,institutional_edu,12.0,
10.3694368,2.4037619,school,institutional_edu,12.0,
10.3709404,2.4046083,hospital,institutional_health,50.0,
10.3706965,2.4046306,hospital,institutional_health,50.0,
10.3735445,2.4011772,school,institutional_edu,12.0,
10.3729597,2.4013815,school,institutional_edu,12.0,
10.3728156,2.400977,school,institutional_edu,12.0,
10.3729248,2.400791,school,institutional_edu,12.0,
6.4050018,2.3129297,school,institutional_edu,12.0,CEG Le Plateau
6.403874,2.2958124,school,institutional_edu,12.0,Complexe Scolaire Womey Enawa
6.4099235,2.2913819,school,institutional_edu,12.0,École Primaire Privée Le Flambeau de la Réussite
6.4052778,2.3057358,marketplace,productive_heavy,8.0,Marché de Womey
10.3738406,2.3928468,school,institutional_edu,12.0,
10.3744317,2.3931271,school,institutional_edu,12.0,
10.3745735,2.3932947,school,institutional_edu,12.0,
10.3707388,2.4041302,hospital,institutional_health,50.0,
6.4318521,2.6670215,school,institutional_edu,12.0,École Coranique
6.4301958,2.6601447,school,institutional_edu,12.0,Saint Jean de Dieu
6.3561046,2.4194819,school,institutional_edu,12.0,Ecole le Petit Poucet - Site 3
6.3589997,2.4275958,school,institutional_edu,12.0,
6.3695386,2.4264092,marketplace,productive_heavy,8.0,Marché St Michel
6.5061942,2.628188,school,institutional_edu,12.0,
6.5064027,2.6281214,school,institutional_edu,12.0,
6.5109004,2.6002925,school,institutional_edu,12.0,
6.4834101,2.7082456,school,institutional_edu,12.0,
6.3770681,2.572375,industrial,productive_heavy,10.0,SIAB Bénin
6.3681199,2.4506755,school,institutional_edu,12.0,
6.3803233,2.4566689,school,institutional_edu,12.0,
6.3706699,2.5017577,industrial,productive_heavy,10.0,
6.3723482,2.5303048,school,institutional_edu,12.0,
6.3778668,2.4718311,school,institutional_edu,12.0,
6.3774148,2.4717153,school,institutional_edu,12.0,
6.377445,2.4720914,school,institutional_edu,12.0,
6.3772619,2.4720842,school,institutional_edu,12.0,
6.4878698,2.3604566,school,institutional_edu,12.0,EPP Houèkègbo
6.3853374,2.4519123,school,institutional_edu,12.0,
6.3851945,2.451149,school,institutional_edu,12.0,
6.3851932,2.4514846,school,institutional_edu,12.0,
6.5938455,1.8029202,industrial,productive_heavy,10.0,
6.5986724,1.806357,industrial,productive_heavy,10.0,
6.5158367,2.6758115,school,institutional_edu,12.0,AMPHY UEMOA
6.5166794,2.6549923,school,institutional_edu,12.0,
6.516723,2.6546306,school,institutional_edu,12.0,
6.5169466,2.6549341,school,institutional_edu,12.0,
6.5168301,2.6543234,school,institutional_edu,12.0,
6.3900724,2.3652683,hospital,institutional_health,50.0,Hôpital de Menontin
6.385878,2.4241332,school,institutional_edu,12.0,
6.3855609,2.4244994,school,institutional_edu,12.0,
6.3855417,2.4239046,school,institutional_edu,12.0,
6.368733,2.4507915,school,institutional_edu,12.0,
6.3681269,2.450506,school,institutional_edu,12.0,
6.3679036,2.4506892,school,institutional_edu,12.0,
6.3687026,2.4501155,school,institutional_edu,12.0,
6.3681722,2.4508805,school,institutional_edu,12.0,
6.3674619,2.4511522,school,institutional_edu,12.0,
6.3678652,2.4511159,school,institutional_edu,12.0,
6.4780276,2.6755759,school,institutional_edu,12.0,
6.376502,2.350913,school,institutional_edu,12.0,
6.3766265,2.3507356,school,institutional_edu,12.0,
6.3767056,2.3510326,school,institutional_edu,12.0,
6.3772478,2.3510266,school,institutional_edu,12.0,
6.3761016,2.3611102,school,institutional_edu,12.0,
6.3750631,2.3666158,school,institutional_edu,12.0,
6.3752404,2.3663546,school,institutional_edu,12.0,
6.3755084,2.3664591,school,institutional_edu,12.0,
6.3752671,2.3669111,school,institutional_edu,12.0,
6.375364,2.366755,school,institutional_edu,12.0,
6.6302713,1.7556793,school,institutional_edu,12.0,EPP
6.5889305,2.5520264,school,institutional_edu,12.0,
6.5856907,2.5501819,marketplace,productive_heavy,8.0,Marché
7.9154528,2.2722857,hospital,institutional_health,50.0,Public Health Center
9.3484558,2.647441,school,institutional_edu,12.0,
9.3485375,2.6471656,school,institutional_edu,12.0,
9.3483021,2.647185,school,institutional_edu,12.0,
9.3480901,2.6476428,school,institutional_edu,12.0,
9.3481781,2.6471074,school,institutional_edu,12.0,
9.3479242,2.6474829,school,institutional_edu,12.0,
6.3791009,1.9372784,school,institutional_edu,12.0,
6.3794221,1.9371965,school,institutional_edu,12.0,
7.1814313,2.0625966,school,institutional_edu,12.0,Hélios
9.3011978,2.5958262,school,institutional_edu,12.0,
9.3007248,2.5957488,school,institutional_edu,12.0,
10.2905565,1.3844958,school,institutional_edu,12.0,
10.2905859,1.3843181,school,institutional_edu,12.0,
10.2902759,1.3845074,school,institutional_edu,12.0,
6.3905552,2.4296726,school,institutional_edu,12.0,
6.3908778,2.4293951,school,institutional_edu,12.0,
6.3907276,2.4295366,school,institutional_edu,12.0,
10.8126443,2.1143824,school,institutional_edu,12.0,
10.5349991,2.7268295,hospital,institutional_health,50.0,Health Center Beroubouay
10.399291,2.7233393,school,institutional_edu,12.0,
10.3990931,2.7231268,school,institutional_edu,12.0,
10.3987805,2.7230249,school,institutional_edu,12.0,
10.3988405,2.7223074,school,institutional_edu,12.0,
10.3992685,2.7223201,school,institutional_edu,12.0,
10.3993688,2.72196,school,institutional_edu,12.0,
10.3989737,2.7215027,school,institutional_edu,12.0,
10.399194,2.7211614,school,institutional_edu,12.0,
10.3988346,2.7213679,school,institutional_edu,12.0,
10.3989091,2.7210105,school,institutional_edu,12.0,
10.3989704,2.721834,school,institutional_edu,12.0,
10.398948,2.7219802,school,institutional_edu,12.0,
10.5363562,2.7260961,school,institutional_edu,12.0,École primaire publique de Béroubouay
6.5224544,1.9645068,industrial,productive_heavy,10.0,
6.366616,2.4360735,marketplace,productive_heavy,8.0,
6.3693606,2.3489289,school,institutional_edu,12.0,
6.3694455,2.3501654,school,institutional_edu,12.0,
6.3697207,2.3494401,school,institutional_edu,12.0,
6.3694462,2.349798,school,institutional_edu,12.0,
6.3692755,2.3496518,school,institutional_edu,12.0,
6.369648,2.3498498,school,institutional_edu,12.0,
6.3852938,2.4238201,school,institutional_edu,12.0,
9.8392847,1.5461354,marketplace,productive_heavy,8.0,
9.842835,1.5471679,school,institutional_edu,12.0,
9.6745951,1.6517989,industrial,productive_heavy,10.0,
9.6755692,1.6493839,industrial,productive_heavy,10.0,
9.6758741,1.6496208,industrial,productive_heavy,10.0,
9.6760575,1.649796,industrial,productive_heavy,10.0,
9.6757544,1.6525702,industrial,productive_heavy,10.0,
9.6759066,1.654012,industrial,productive_heavy,10.0,
9.6746401,1.6494991,industrial,productive_heavy,10.0,
9.6742306,1.6499961,industrial,productive_heavy,10.0,
9.6743458,1.6500392,industrial,productive_heavy,10.0,
9.6721888,1.6489717,industrial,productive_heavy,10.0,
9.6719058,1.6481595,industrial,productive_heavy,10.0,
9.671214,1.648442,industrial,productive_heavy,10.0,
9.670496,1.6482518,industrial,productive_heavy,10.0,
9.6679279,1.6490042,industrial,productive_heavy,10.0,
9.6725802,1.6578069,industrial,productive_heavy,10.0,
9.6723297,1.6497565,industrial,productive_heavy,10.0,
9.6720381,1.651445,industrial,productive_heavy,10.0,
9.6722037,1.6518902,industrial,productive_heavy,10.0,
9.6706609,1.649986,industrial,productive_heavy,10.0,
9.6681728,1.6560599,industrial,productive_heavy,10.0,
9.6719015,1.650573,industrial,productive_heavy,10.0,
11.12298,2.94132,school,institutional_edu,12.0,
11.1231484,2.9414432,school,institutional_edu,12.0,
11.1230035,2.9415118,school,institutional_edu,12.0,
11.1231336,2.9413209,school,institutional_edu,12.0,
11.1229267,2.9414481,school,institutional_edu,12.0,
11.1233135,2.941381,school,institutional_edu,12.0,
11.1231036,2.9414714,school,institutional_edu,12.0,
10.3742132,2.3930659,school,institutional_edu,12.0,
10.3755963,2.4018705,school,institutional_edu,12.0,
10.3669052,2.39562,school,institutional_edu,12.0,
10.3734303,2.4013852,school,institutional_edu,12.0,
10.3689782,2.4036131,school,institutional_edu,12.0,
6.4862552,2.6131846,school,institutional_edu,12.0,
6.4864079,2.6131839,school,institutional_edu,12.0,
11.1233337,2.9415407,school,institutional_edu,12.0,
6.3935027,2.3580623,school,institutional_edu,12.0,
6.3931296,2.3582198,school,institutional_edu,12.0,
6.386558,2.2578376,industrial,productive_heavy,10.0,
6.3807569,2.2731609,school,institutional_edu,12.0,
6.3814161,2.2733459,school,institutional_edu,12.0,
6.381568,2.2741416,school,institutional_edu,12.0,
6.3815268,2.274005,school,institutional_edu,12.0,
6.3813907,2.2735334,school,institutional_edu,12.0,
6.3814754,2.2737989,school,institutional_edu,12.0,
6.3811928,2.2733653,school,institutional_edu,12.0,
6.3805239,2.2743866,school,institutional_edu,12.0,
6.3806032,2.273944,school,institutional_edu,12.0,
6.3811678,2.2739544,school,institutional_edu,12.0,
6.3810467,2.2740965,school,institutional_edu,12.0,
6.3809346,2.2742191,school,institutional_edu,12.0,
6.3806558,2.2735361,school,institutional_edu,12.0,
6.3808767,2.273709,school,institutional_edu,12.0,
6.3806629,2.2737691,school,institutional_edu,12.0,
6.3835943,2.2766639,school,institutional_edu,12.0,
6.3836956,2.2765582,school,institutional_edu,12.0,
6.3839019,2.2762776,school,institutional_edu,12.0,
6.3834901,2.275422,school,institutional_edu,12.0,
6.3839571,2.2751095,school,institutional_edu,12.0,
6.383971,2.275676,school,institutional_edu,12.0,
6.3839407,2.2760309,school,institutional_edu,12.0,
6.3837554,2.2717659,clinic,institutional_health,15.0,Centre de santé d’arrondissement (CSA) de Cococodji
6.383556,2.2716529,hospital,institutional_health,50.0,
6.3838424,2.2715849,hospital,institutional_health,50.0,
6.3941358,2.286358,school,institutional_edu,12.0,
6.3942723,2.2859001,school,institutional_edu,12.0,
6.3940719,2.2853722,school,institutional_edu,12.0,
6.3939655,2.2855874,school,institutional_edu,12.0,
6.3938566,2.2857861,school,institutional_edu,12.0,
6.3937474,2.2861472,school,institutional_edu,12.0,
6.3937753,2.2863944,school,institutional_edu,12.0,
6.3847734,2.2884491,industrial,productive_heavy,10.0,Usine Chinoise
8.9758525,1.7242133,school,institutional_edu,12.0,
8.9761032,1.7194858,school,institutional_edu,12.0,
8.9757761,1.7245196,school,institutional_edu,12.0,
8.9760856,1.7189241,school,institutional_edu,12.0,
8.9753315,1.724651,school,institutional_edu,12.0,
8.4889162,2.3530986,school,institutional_edu,12.0,
6.3762628,2.3826874,school,institutional_edu,12.0,École primaire publique d'Ahogbohoué
7.8314086,1.6673355,school,institutional_edu,12.0,
7.8316167,1.6672956,school,institutional_edu,12.0,
6.3879568,1.9504538,school,institutional_edu,12.0,
6.3881972,1.9506849,school,institutional_edu,12.0,
6.3883037,1.9502768,school,institutional_edu,12.0,
9.9242824,3.2097842,hospital,institutional_health,50.0,Centre Santé
7.4146574,2.6976701,hospital,institutional_health,50.0,Unité Villageoise de Santé
6.3700668,2.3490284,school,institutional_edu,12.0,
6.2612042,1.7448877,school,institutional_edu,12.0,
6.2612248,1.7457611,school,institutional_edu,12.0,
6.261793,1.7454738,school,institutional_edu,12.0,
6.3759423,2.3615328,school,institutional_edu,12.0,
6.3766667,2.3619003,school,institutional_edu,12.0,
10.2098948,1.1462875,school,institutional_edu,12.0,EPP Kounacogou
10.1505957,1.1766775,school,institutional_edu,12.0,
10.4807471,1.1705382,school,institutional_edu,12.0,EPP
10.4804377,1.1701674,school,institutional_edu,12.0,
10.4809681,1.1701478,school,institutional_edu,12.0,
10.3303055,1.1169784,school,institutional_edu,12.0,EPP Dimantadoni
10.2939454,1.0327475,school,institutional_edu,12.0,EPP
10.2826704,1.0595524,school,institutional_edu,12.0,EPP
10.205448,1.0387351,school,institutional_edu,12.0,EPP
10.1956893,1.0721645,school,institutional_edu,12.0,EPP
10.2194993,1.0442918,school,institutional_edu,12.0,EPP
10.3934981,1.030012,school,institutional_edu,12.0,EPP
10.4038423,1.0362481,school,institutional_edu,12.0,EPP
10.3851623,1.0810399,school,institutional_edu,12.0,
10.3702747,1.0580803,school,institutional_edu,12.0,EPP
10.267635,0.9434311,school,institutional_edu,12.0,EPP
10.3016257,1.0648581,school,institutional_edu,12.0,EPP
10.2732315,0.9960683,school,institutional_edu,12.0,CEG Korontière
10.2598236,0.9935703,school,institutional_edu,12.0,EPP Koronitère
10.1941261,1.0881712,school,institutional_edu,12.0,Collège Saint Augustin
10.1252449,1.1504949,school,institutional_edu,12.0,EPP
